id_play,offense_play,offense_conference,defense_play,defense_conference,home,away,offense_score,defense_score,game_id,drive_id,drive_number,play_number,period,clock.minutes,clock.seconds,offense_timeouts,defense_timeouts,yard_line,yards_to_goal,down,distance,scoring,yards_gained,play_type,play_text,ppa,wallclock,spread.x,formatted_spread.x,over_under.x,spread.y,formatted_spread.y,over_under.y,orig_drive_number,drive_scoring,drive_start_period,drive_start_yards_to_goal,drive_end_period,drive_end_yards_to_goal,drive_yards,drive_result,drive_is_home_offense,drive_start_offense_score,drive_start_defense_score,drive_end_offense_score,drive_end_defense_score,drive_time_minutes_start,drive_time_seconds_start,drive_time_minutes_end,drive_time_seconds_end,drive_time_minutes_elapsed,drive_time_seconds_elapsed,drive_pts,season,wk
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,56,10,401520240,40152024023,23,3,4,9,18,3,2,50,50,1,10,FALSE,1,Rush,Devin Brown run for 1 yd to the WKU 49,-0.873884986,2023-09-16T23:03:41.000Z,,,,,,,23,FALSE,4,63,4,46,17,INT,TRUE,56,10,56,10,9,18,6,54,2,24,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,56,10,401520240,40152024023,23,4,4,9,18,3,2,51,49,2,9,FALSE,3,Rush,Evan Pryor run for 3 yds to the WKU 46,-0.406754139,2023-09-16T23:03:41.000Z,,,,,,,23,FALSE,4,63,4,46,17,INT,TRUE,56,10,56,10,9,18,6,54,2,24,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,56,10,401520240,40152024023,23,5,4,7,0,3,1,54,46,3,6,FALSE,0,Timeout,"Timeout Western Kentucky, clock 07:00",,2023-09-16T22:49:44.000Z,,,,,,,23,FALSE,4,63,4,46,17,INT,TRUE,56,10,56,10,9,18,6,54,2,24,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,56,10,401520240,40152024023,23,6,4,6,54,3,1,54,46,3,6,FALSE,0,Interception,Devin Brown pass intercepted by Hosea Wheeler at the WKU 47,-1.877948943,2023-09-16T23:14:09.000Z,,,,,,,23,FALSE,4,63,4,46,17,INT,TRUE,56,10,56,10,9,18,6,54,2,24,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024025,25,1,4,5,26,3,1,35,65,1,10,FALSE,0,Kickoff,Parker Lewis kickoff for 65 yds for a touchback,,2023-09-16T23:16:10.000Z,,,,,,,25,FALSE,4,75,4,67,8,PUNT,FALSE,10,63,10,63,5,26,3,12,2,14,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,1,4,3,12,3,0,36,64,1,10,FALSE,4,Rush,Xavier Johnson run for 4 yds to the OSU 40,-0.162270904,2023-09-16T23:22:22.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,2,4,3,12,3,0,40,60,2,6,FALSE,9,Rush,Xavier Johnson run for 9 yds to the OSU 49 for a 1ST down,1.386096308,2023-09-16T23:23:34.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,3,4,3,12,3,0,49,51,1,10,FALSE,3,Rush,Devin Brown run for 3 yds to the WKU 48,-0.395458129,2023-09-16T23:23:34.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,4,4,3,12,3,0,52,48,2,7,FALSE,6,Rush,Evan Pryor run for 6 yds to the WKU 42,0.354374451,2023-09-16T23:23:34.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,5,4,0,0,3,0,58,42,3,1,FALSE,3,Rush,Evan Pryor run for 3 yds to the WKU 39 for a 1ST down,0.824012327,2023-09-16T23:31:00.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.0152E+17,Ohio State,Big Ten,Western Kentucky,Conference USA,Ohio State,Western Kentucky,63,10,401520240,40152024026,26,6,4,0,0,3,0,58,42,0,1,FALSE,0,End of Game,End of 4th Quarter,,2023-09-16T23:31:00.000Z,,,,,,,26,FALSE,4,64,4,39,25,END OF GAME,TRUE,63,10,63,10,3,12,0,0,3,12,0,2023,3
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,2,1,15,0,3,3,75,75,1,10,FALSE,-3,Pass Reception,Kyle McCord pass complete to Emeka Egbuka for a loss of 3 yards to the OSU 22,-0.956283389,2023-09-23T23:34:43.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,3,1,15,0,3,3,78,78,2,13,FALSE,7,Rush,TreVeyon Henderson run for 7 yds to the OSU 29,0.191089877,2023-09-23T23:34:43.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,4,1,15,0,3,3,71,71,3,6,FALSE,14,Pass Reception,Kyle McCord pass complete to Cade Stover for 14 yds to the OSU 43 for a 1ST down,2.377631934,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,5,1,15,0,3,3,57,57,1,10,FALSE,4,Rush,TreVeyon Henderson run for 4 yds to the OSU 47,-0.165164099,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,6,1,15,0,3,3,53,53,2,6,FALSE,8,Pass Reception,Kyle McCord pass complete to Cade Stover for 8 yds to the ND 45 for a 1ST down,1.153966712,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,7,1,15,0,3,3,45,45,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.997770019,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,8,1,15,0,3,3,45,45,2,10,FALSE,-5,Penalty,"Ohio State Penalty, False Start (-5 Yards) to the 50 yard line",,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,9,1,15,0,3,3,50,50,2,15,FALSE,3,Rush,TreVeyon Henderson run for 3 yds to the ND 47,-0.347196338,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,10,1,15,0,3,3,47,47,3,12,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.715905265,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213301,1,11,1,11,23,3,3,47,47,4,12,FALSE,0,Punt,Jesse Mirco punt for 36 yds,,2023-09-23T23:38:35.000Z,,,,,,,1,FALSE,1,75,1,47,28,PUNT,FALSE,0,0,0,0,15,0,11,23,3,37,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213303,3,1,1,3,11,3,3,82,82,1,10,FALSE,4,Rush,TreVeyon Henderson run for 4 yds to the OSU 22,-0.078894518,2023-09-23T23:59:14.000Z,,,,,,,3,FALSE,1,82,1,74,8,PUNT,FALSE,0,0,0,0,3,11,1,49,1,22,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213303,3,2,1,3,11,3,3,78,78,2,6,FALSE,2,Rush,TreVeyon Henderson run for 2 yds to the OSU 24,-0.304201175,2023-09-23T23:59:14.000Z,,,,,,,3,FALSE,1,82,1,74,8,PUNT,FALSE,0,0,0,0,3,11,1,49,1,22,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213303,3,3,1,3,11,3,3,76,76,3,4,FALSE,2,Rush,Kyle McCord run for 2 yds to the OSU 26,-0.198293285,2023-09-23T23:59:14.000Z,,,,,,,3,FALSE,1,82,1,74,8,PUNT,FALSE,0,0,0,0,3,11,1,49,1,22,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213303,3,4,1,1,49,3,3,74,74,4,2,FALSE,0,Punt,"Jesse Mirco punt for 42 yds, fair catch by Chris Tyree at the ND 32",,2023-09-24T00:01:09.000Z,,,,,,,3,FALSE,1,82,1,74,8,PUNT,FALSE,0,0,0,0,3,11,1,49,1,22,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,1,2,14,4,3,3,71,71,1,10,FALSE,9,Rush,Emeka Egbuka run for 9 yds to the OSU 38,1.337026657,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,2,2,14,4,3,3,62,62,2,1,FALSE,6,Rush,TreVeyon Henderson run for 6 yds to the OSU 44 for a 1ST down,0.068407435,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,3,2,14,4,3,3,56,56,1,10,FALSE,5,Rush,Kyle McCord run for 5 yds to the OSU 49,0.10877196,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,4,2,14,4,3,3,51,51,2,5,FALSE,15,Penalty,"MCCORD, Kyle pass to the right incomplete intended for STOVER, Cade thrown to the UND36. PENALTY UND Pass Interference on BROWN, DJ enforced 15 yards to the UND36 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,5,2,14,4,3,3,36,36,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.721542614,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,6,2,14,4,3,3,36,36,2,10,FALSE,2,Rush,TreVeyon Henderson run for 2 yds to the ND 34,-0.516967491,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,7,2,14,4,3,3,34,34,3,8,FALSE,12,Pass Reception,Kyle McCord pass complete to Chip Trayanum for 12 yds to the ND 22 for a 1ST down,1.601665433,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,8,2,14,4,3,3,22,22,1,10,FALSE,4,Rush,Chip Trayanum run for 4 yds to the ND 18,-0.029486254,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,9,2,14,4,3,3,18,18,2,6,FALSE,1,Rush,Chip Trayanum run for 1 yd to the ND 17,-0.329206028,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,10,2,14,4,3,3,17,17,3,5,FALSE,10,Pass Reception,Kyle McCord pass complete to Emeka Egbuka for 10 yds to the ND 7 for a 1ST down,0.809560419,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,11,2,14,4,3,3,7,7,1,7,FALSE,3,Rush,Chip Trayanum run for 3 yds to the ND 4,-0.13713561,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,12,2,14,4,3,3,4,4,2,4,FALSE,3,Rush,Chip Trayanum run for 3 yds to the ND 1,-0.120107989,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,13,2,14,4,3,3,1,1,3,1,FALSE,0,Rush,Miyan Williams run for no gain to the ND 1,-0.331755746,2023-09-24T00:12:14.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213305,5,14,2,6,53,3,3,1,1,4,1,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-4.214246025,2023-09-24T00:24:56.000Z,,,,,,,5,FALSE,2,71,2,1,70,DOWNS,FALSE,0,0,0,0,14,4,6,53,7,11,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,1,2,3,46,3,3,79,79,1,10,FALSE,7,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 7 yds to the OSU 28,0.541377236,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,2,2,3,46,3,3,72,72,2,3,FALSE,1,Rush,TreVeyon Henderson run for 1 yd to the OSU 29,-0.719820007,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,3,2,3,46,3,3,71,71,3,2,FALSE,6,Pass Reception,Kyle McCord pass complete to Cade Stover for 6 yds to the OSU 35 for a 1ST down,1.266260551,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,4,2,3,46,3,3,65,65,1,10,FALSE,2,Rush,Kyle McCord run for 2 yds to the OSU 37,-0.630796833,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,5,2,3,46,3,3,63,63,2,8,FALSE,15,Penalty,"MCCORD, Kyle pass deep to the right incomplete intended for HARRISON JR., Marvin thrown to the UND34. PENALTY UND Pass Interference on MORRISON, Benjamin enforced 15 yards to the UND48 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,6,2,3,46,3,3,48,48,1,10,FALSE,3,Rush,TreVeyon Henderson run for 3 yds to the ND 45,-0.364897705,2023-09-24T00:34:34.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,7,2,1,17,3,2,45,45,3,7,FALSE,0,Timeout,"Timeout Notre Dame, clock 01:17",,2023-09-24T00:40:30.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,8,2,1,17,3,2,45,45,2,7,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-1.110440053,2023-09-24T00:40:30.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,9,2,1,17,3,2,45,45,3,7,FALSE,12,Pass Reception,Kyle McCord pass complete to Emeka Egbuka for 12 yds to the ND 33 for a 1ST down,2.258496821,2023-09-24T00:40:30.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,10,2,1,17,3,2,33,33,1,10,FALSE,18,Pass Reception,Kyle McCord pass complete to Emeka Egbuka for 18 yds to the ND 15 for a 1ST down,0.344875684,2023-09-24T00:40:30.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,11,2,0,40,3,2,15,15,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.320977659,2023-09-24T00:45:20.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,12,2,0,34,2,2,13,13,3,8,FALSE,0,Timeout,"Timeout Ohio State, clock 00:34",,2023-09-24T00:47:23.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,13,2,0,34,2,2,15,15,2,10,FALSE,2,Rush,TreVeyon Henderson run for 2 yds to the ND 13,-0.18779601,2023-09-24T00:47:23.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,0,0,401521330,4015213307,7,14,2,0,34,2,2,13,13,3,8,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.470463007,2023-09-24T00:47:23.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,3,0,401521330,4015213307,7,15,2,0,26,2,2,13,13,4,8,TRUE,31,Field Goal Good,Jayden Fielding 31 yd FG GOOD,,2023-09-24T00:09:44.000Z,,,,,,,7,TRUE,2,79,2,13,66,FG,FALSE,0,0,3,0,3,46,0,26,3,20,3,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,3,0,401521330,4015213308,8,1,2,0,26,2,2,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 63 yds,,2023-09-24T00:51:28.000Z,,,,,,,8,FALSE,2,75,2,76,-1,END OF HALF,TRUE,0,3,0,3,0,26,0,0,0,26,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,3,0,401521330,4015213309,9,1,3,15,0,3,3,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 65 yds for a touchback,,2023-09-24T01:14:39.000Z,,,,,,,9,FALSE,3,75,3,39,36,DOWNS,TRUE,0,3,0,3,15,0,11,25,3,35,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,0,401521330,40152133010,10,1,3,11,14,3,3,61,61,1,10,TRUE,61,Rushing Touchdown,TreVeyon Henderson run for 61 yds for a TD (Jayden Fielding KICK),4.855016036,2023-09-24T01:23:08.000Z,,,,,,,10,TRUE,3,61,3,0,61,TD,FALSE,10,0,10,0,11,25,11,14,0,11,7,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,0,401521330,40152133011,11,1,3,11,14,3,3,65,65,0,0,FALSE,0,Kickoff,Jayden Fielding kickoff for 65 yds for a touchback,,2023-09-24T01:26:26.000Z,,,,,,,11,TRUE,3,75,3,0,75,TD,TRUE,0,10,7,10,11,14,3,35,7,39,7,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,2,3,3,28,3,3,65,65,1,10,FALSE,6,Pass Reception,Kyle McCord pass complete to Marvin Harrison Jr. for 6 yds to the OSU 41,0.398346484,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,3,3,3,28,3,3,59,59,2,4,FALSE,0,Rush,TreVeyon Henderson run for no gain to the OSU 41,-1.162930157,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,4,3,3,28,3,3,59,59,3,4,FALSE,4,Pass Reception,Kyle McCord pass complete to Cade Stover for 4 yds to the OSU 45 for a 1ST down,1.730687446,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,5,3,3,28,3,3,55,55,1,10,FALSE,15,Pass Reception,Kyle McCord pass complete to Emeka Egbuka for 15 yds to the ND 40 for a 1ST down,1.087564093,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,6,3,3,28,3,3,40,40,1,10,FALSE,0,Pass Incompletion,Kyle McCord pass incomplete,-0.845768737,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,7,3,3,28,3,3,40,40,2,10,FALSE,1,Rush,Chip Trayanum run for 1 yd to the ND 39,-0.80291618,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
4.01521E+17,Ohio State,Big Ten,Notre Dame,FBS Independents,Notre Dame,Ohio State,10,7,401521330,40152133012,12,8,3,3,28,3,3,39,39,3,9,FALSE,-15,Penalty,"MCCORD, Kyle pass to the right complete for 11 yards to EGBUKA, Emeka caught at the UND28 and advanced to the UND28 (LEWIS, Clarence;HARPER, Thomas). PENALTY OSU Unnecessary Roughness on FRYAR, Josh enforced 15 yards from the UND39 to the OSU46 [NHSG]. NO PLAY (replay the down).",,2023-09-24T01:45:32.000Z,,,,,,,12,FALSE,3,65,4,41,24,PUNT,FALSE,10,7,10,7,3,28,14,50,3,38,0,2023,4
